dataset,comparison,LPIPS
imagenet_val,repaint,0.501844
imagenet_val,repaint,0.483695
imagenet_val,repaint,0.431517
imagenet_val,repaint,0.444477
imagenet_val,repaint,0.779635
imagenet_val,repaint,0.346054
imagenet_val,repaint,0.015244
imagenet_val,repaint,0.015930
imagenet_val,repaint,0.244997
imagenet_val,repaint,0.035486
imagenet_val,repaint,0.301074
imagenet_val,repaint,0.006888
imagenet_val,repaint,0.376667
imagenet_val,repaint,0.029766
imagenet_val,repaint,0.244291
imagenet_val,repaint,0.570830
imagenet_val,repaint,0.039894
imagenet_val,repaint,0.719318
imagenet_val,repaint,0.668438
imagenet_val,repaint,0.520992
imagenet_val,repaint,0.650672
imagenet_val,repaint,0.628582
imagenet_val,repaint,0.344096
imagenet_val,repaint,0.405477
imagenet_val,repaint,0.022550
imagenet_val,repaint,0.514633
imagenet_val,repaint,0.611246
imagenet_val,repaint,0.315054
imagenet_val,repaint,0.633508
imagenet_val,repaint,0.738028
imagenet_val,repaint,0.766469
imagenet_val,repaint,0.717389
imagenet_val,repaint,0.020721
imagenet_val,repaint,0.016011
imagenet_val,repaint,0.587518
imagenet_val,repaint,0.624301
imagenet_val,repaint,0.638317
imagenet_val,repaint,0.412890
imagenet_val,repaint,0.319854
imagenet_val,repaint,0.016006
imagenet_val,repaint,0.724535
imagenet_val,repaint,0.630693
imagenet_val,repaint,0.326970
imagenet_val,repaint,0.656914
imagenet_val,repaint,0.637087
imagenet_val,repaint,0.023569
imagenet_val,repaint,0.310801
imagenet_val,repaint,0.611897
imagenet_val,repaint,0.734364
imagenet_val,repaint,0.326471
imagenet_val,repaint,0.453409
imagenet_val,repaint,0.187034
imagenet_val,repaint,0.030334
imagenet_val,repaint,0.020081
imagenet_val,repaint,0.014707
imagenet_val,repaint,0.026721
imagenet_val,repaint,0.018554
imagenet_val,repaint,0.350472
imagenet_val,repaint,0.435204
imagenet_val,repaint,0.523443
imagenet_val,repaint,0.569858
imagenet_val,repaint,0.298056
imagenet_val,repaint,0.743564
imagenet_val,repaint,0.648939
imagenet_val,repaint,0.693723
imagenet_val,repaint,0.285519
imagenet_val,repaint,0.034285
imagenet_val,repaint,0.557006
imagenet_val,repaint,0.024015
imagenet_val,repaint,0.412546
imagenet_val,repaint,0.707233
imagenet_val,repaint,0.555589
imagenet_val,repaint,0.568846
imagenet_val,repaint,0.337015
imagenet_val,repaint,0.015457
imagenet_val,repaint,0.542954
imagenet_val,repaint,0.396400
imagenet_val,repaint,0.411080
imagenet_val,repaint,0.383774
imagenet_val,repaint,0.662132
imagenet_val,repaint,0.009293
imagenet_val,repaint,0.662219
imagenet_val,repaint,0.305444
imagenet_val,repaint,0.016164
imagenet_val,repaint,0.319108
imagenet_val,repaint,0.426452
imagenet_val,repaint,0.562299
imagenet_val,repaint,0.829261
imagenet_val,repaint,0.041939
imagenet_val,repaint,0.675763
imagenet_val,repaint,0.569070
imagenet_val,repaint,0.460960
imagenet_val,repaint,0.563926
imagenet_val,repaint,0.038403
imagenet_val,repaint,0.344757
imagenet_val,repaint,0.026751
imagenet_val,repaint,0.772765
imagenet_val,repaint,0.646002
imagenet_val,repaint,0.040509
imagenet_val,repaint,0.592556
imagenet_val,repaint,0.403495
imagenet_val,repaint,0.679283
imagenet_val,repaint,0.692353
imagenet_val,repaint,0.639376
imagenet_val,repaint,0.771888
imagenet_val,repaint,0.570145
imagenet_val,repaint,0.330486
imagenet_val,repaint,0.533791
imagenet_val,repaint,0.029563
imagenet_val,repaint,0.341619
imagenet_val,repaint,0.769141
imagenet_val,repaint,0.704531
imagenet_val,repaint,0.330184
imagenet_val,repaint,0.394893
imagenet_val,repaint,0.022672
imagenet_val,repaint,0.605254
imagenet_val,repaint,0.779635
imagenet_val,repaint,0.356362
imagenet_val,repaint,0.433028
imagenet_val,repaint,0.374659
imagenet_val,repaint,0.800849
imagenet_val,repaint,0.038818
imagenet_val,repaint,0.525562
imagenet_val,repaint,0.079400
imagenet_val,repaint,0.688126
imagenet_val,repaint,0.347573
imagenet_val,repaint,0.031797
imagenet_val,repaint,0.713941
imagenet_val,repaint,0.707531
imagenet_val,repaint,0.538673
imagenet_val,repaint,0.571076
imagenet_val,repaint,0.027283
imagenet_val,repaint,0.245744
imagenet_val,repaint,0.372363
imagenet_val,repaint,0.643472
imagenet_val,repaint,0.540886
imagenet_val,repaint,0.340874
imagenet_val,repaint,0.355066
imagenet_val,repaint,0.275646
imagenet_val,repaint,0.566898
imagenet_val,repaint,0.021019
imagenet_val,repaint,0.301363
imagenet_val,repaint,0.553904
imagenet_val,repaint,0.594130
imagenet_val,repaint,0.751754
imagenet_val,repaint,0.021361
imagenet_val,repaint,0.013139
imagenet_val,repaint,0.927238
imagenet_val,repaint,0.428931
imagenet_val,repaint,0.012110
imagenet_val,repaint,0.551748
imagenet_val,repaint,0.345212
imagenet_val,repaint,0.021968
imagenet_val,repaint,0.660018
imagenet_val,repaint,0.411419
imagenet_val,repaint,0.334267
imagenet_val,repaint,0.666185
imagenet_val,repaint,0.582761
imagenet_val,repaint,0.546075
imagenet_val,repaint,0.794240
imagenet_val,repaint,0.549560
imagenet_val,repaint,0.622869
imagenet_val,repaint,0.331972
imagenet_val,repaint,0.636318
imagenet_val,repaint,0.627397
imagenet_val,repaint,0.467563
imagenet_val,repaint,0.354976
imagenet_val,repaint,0.012473
imagenet_val,repaint,0.016655
imagenet_val,repaint,0.363869
imagenet_val,repaint,0.029290
imagenet_val,repaint,0.346626
imagenet_val,repaint,0.016265
imagenet_val,repaint,0.768766
imagenet_val,repaint,0.499539
imagenet_val,repaint,0.331612
imagenet_val,repaint,0.353773
imagenet_val,repaint,0.303948
imagenet_val,repaint,0.015615
imagenet_val,repaint,0.306202
imagenet_val,repaint,0.669835
imagenet_val,repaint,0.349128
imagenet_val,repaint,0.019675
imagenet_val,repaint,0.014892
imagenet_val,repaint,0.031830
imagenet_val,repaint,0.464644
imagenet_val,repaint,0.642690
imagenet_val,repaint,0.340723
imagenet_val,repaint,0.319674
imagenet_val,repaint,0.011672
imagenet_val,repaint,0.297796
imagenet_val,repaint,0.375985
imagenet_val,repaint,0.033795
imagenet_val,repaint,0.718851
imagenet_val,repaint,0.726662
imagenet_val,repaint,0.434282
imagenet_val,repaint,0.728784
imagenet_val,repaint,0.575730
imagenet_val,repaint,0.036437
imagenet_val,repaint,0.364161
imagenet_val,repaint,0.384406
imagenet_val,repaint,0.026038
imagenet_val,repaint,0.428778
imagenet_val,repaint,0.753479
imagenet_val,repaint,0.039227
imagenet_val,repaint,0.694084
imagenet_val,repaint,0.229539
imagenet_val,repaint,0.641645
imagenet_val,repaint,0.762334
imagenet_val,repaint,0.592339
imagenet_val,repaint,0.681831
imagenet_val,repaint,0.011245
imagenet_val,repaint,0.747294
imagenet_val,repaint,0.463987
imagenet_val,repaint,0.014713
imagenet_val,repaint,0.335839
imagenet_val,repaint,0.362584
imagenet_val,repaint,0.825291
imagenet_val,repaint,0.018813
imagenet_val,repaint,0.015577
imagenet_val,repaint,0.033738
imagenet_val,repaint,0.244527
imagenet_val,repaint,0.369571
imagenet_val,repaint,0.540913
imagenet_val,repaint,0.297651
imagenet_val,repaint,0.668298
imagenet_val,repaint,0.331558
imagenet_val,repaint,0.521322
imagenet_val,repaint,0.526928
imagenet_val,repaint,0.331590
imagenet_val,repaint,0.605169
imagenet_val,repaint,0.346184
imagenet_val,repaint,0.342938
imagenet_val,repaint,0.731922
imagenet_val,repaint,0.415676
imagenet_val,repaint,0.653702
imagenet_val,repaint,0.329784
imagenet_val,repaint,0.521166
imagenet_val,repaint,0.323401
imagenet_val,repaint,0.036493
imagenet_val,repaint,0.417732
imagenet_val,repaint,0.578068
imagenet_val,repaint,0.007883
imagenet_val,repaint,0.478382
imagenet_val,repaint,0.674270
imagenet_val,repaint,0.372009
imagenet_val,repaint,0.736846
imagenet_val,repaint,0.602902
imagenet_val,repaint,0.028374
imagenet_val,repaint,0.660259
imagenet_val,repaint,0.401362
imagenet_val,repaint,0.450985
imagenet_val,repaint,0.209785
imagenet_val,repaint,0.425450
imagenet_val,repaint,0.647624
imagenet_val,repaint,0.700904
imagenet_val,repaint,0.371579
imagenet_val,repaint,0.589051
imagenet_val,repaint,0.568058
imagenet_val,repaint,0.328806
imagenet_val,repaint,0.645008
imagenet_val,repaint,0.647429
imagenet_val,repaint,0.657888
imagenet_val,repaint,0.024155
imagenet_val,repaint,0.219014
imagenet_val,repaint,0.031118
imagenet_val,repaint,0.732548
imagenet_val,repaint,0.443559
imagenet_val,repaint,0.030268
imagenet_val,repaint,0.033271
imagenet_val,repaint,0.623055
imagenet_val,repaint,0.660562
imagenet_val,repaint,0.561801
imagenet_val,repaint,0.360311
imagenet_val,repaint,0.017970
imagenet_val,repaint,0.704799
imagenet_val,repaint,0.020822
imagenet_val,repaint,0.481663
imagenet_val,repaint,0.834100
imagenet_val,repaint,0.011246
imagenet_val,repaint,0.635460
imagenet_val,repaint,0.249536
imagenet_val,repaint,0.634881
imagenet_val,repaint,0.038291
imagenet_val,repaint,0.037689
imagenet_val,repaint,0.032733
imagenet_val,repaint,0.687930
imagenet_val,repaint,0.823101
imagenet_val,repaint,0.394096
imagenet_val,repaint,0.317714
imagenet_val,repaint,0.562769
imagenet_val,repaint,0.679962
imagenet_val,repaint,0.641298
imagenet_val,repaint,0.016607
imagenet_val,repaint,0.020614
imagenet_val,repaint,0.478898
imagenet_val,repaint,0.585134
imagenet_val,repaint,0.519552
imagenet_val,repaint,0.005849
imagenet_val,repaint,0.654448
imagenet_val,repaint,0.268520
imagenet_val,repaint,0.405081
imagenet_val,repaint,0.338366
imagenet_val,repaint,0.738306
imagenet_val,repaint,0.280972
imagenet_val,repaint,0.550388
imagenet_val,repaint,0.244273
imagenet_val,repaint,0.556306
imagenet_val,repaint,0.324403
imagenet_val,repaint,0.321026
imagenet_val,repaint,0.341904
imagenet_val,repaint,0.453108
imagenet_val,repaint,0.355740
imagenet_val,repaint,0.367120
imagenet_val,repaint,0.025603
imagenet_val,repaint,0.681730
imagenet_val,repaint,0.442669
imagenet_val,repaint,0.408844
imagenet_val,repaint,0.006568
imagenet_val,repaint,0.679237
imagenet_val,repaint,0.588815
imagenet_val,repaint,0.063545
imagenet_val,repaint,0.482918
imagenet_val,repaint,0.249039
imagenet_val,repaint,0.623270
imagenet_val,repaint,0.245636
imagenet_val,repaint,0.390258
imagenet_val,repaint,0.759956
imagenet_val,repaint,0.277927
imagenet_val,repaint,0.641742
imagenet_val,repaint,0.031268
imagenet_val,repaint,0.019809
imagenet_val,repaint,0.028126
imagenet_val,repaint,0.016218
imagenet_val,repaint,0.005110
imagenet_val,repaint,0.493958
imagenet_val,repaint,0.505022
imagenet_val,repaint,0.522993
imagenet_val,repaint,0.031657
imagenet_val,repaint,0.694764
imagenet_val,repaint,0.652212
imagenet_val,repaint,0.682413
imagenet_val,repaint,0.721422
imagenet_val,repaint,0.801315
imagenet_val,repaint,0.630617
imagenet_val,repaint,0.020403
imagenet_val,repaint,0.020545
imagenet_val,repaint,0.695530
imagenet_val,repaint,0.383295
imagenet_val,repaint,0.569975
imagenet_val,repaint,0.562255
imagenet_val,repaint,0.032533
imagenet_val,repaint,0.694393
imagenet_val,repaint,0.318227
imagenet_val,repaint,0.416971
imagenet_val,repaint,0.386037
imagenet_val,repaint,0.591372
imagenet_val,repaint,0.024432
imagenet_val,repaint,0.620331
imagenet_val,repaint,0.020499
imagenet_val,repaint,0.790768
imagenet_val,repaint,0.329100
imagenet_val,repaint,0.620840
imagenet_val,repaint,0.024940
imagenet_val,repaint,0.010876
imagenet_val,repaint,0.325268
imagenet_val,repaint,0.529172
imagenet_val,repaint,0.356386
imagenet_val,repaint,0.302612
imagenet_val,repaint,0.622334
imagenet_val,repaint,0.243868
imagenet_val,repaint,0.360428
imagenet_val,repaint,0.362460
imagenet_val,repaint,0.610306
imagenet_val,repaint,0.611950
imagenet_val,repaint,0.042430
imagenet_val,repaint,0.004172
imagenet_val,repaint,0.018216
imagenet_val,repaint,0.241128
imagenet_val,repaint,0.311594
imagenet_val,repaint,0.610357
imagenet_val,repaint,0.707842
imagenet_val,repaint,0.588060
imagenet_val,repaint,0.373424
imagenet_val,repaint,0.010997
imagenet_val,repaint,0.347065
imagenet_val,repaint,0.680305
imagenet_val,repaint,0.316829
imagenet_val,repaint,0.696781
imagenet_val,repaint,0.747867
imagenet_val,repaint,0.430995
imagenet_val,repaint,0.034548
imagenet_val,repaint,0.652057
imagenet_val,repaint,0.436830
imagenet_val,repaint,0.011242
imagenet_val,repaint,0.024649
imagenet_val,repaint,0.819195
imagenet_val,repaint,0.816656
imagenet_val,repaint,0.728229
imagenet_val,repaint,0.652322
imagenet_val,repaint,0.744641
imagenet_val,repaint,0.614812
imagenet_val,repaint,0.023091
imagenet_val,repaint,0.669935
imagenet_val,repaint,0.672509
imagenet_val,repaint,0.361053
imagenet_val,repaint,0.808915
imagenet_val,repaint,0.010233
imagenet_val,repaint,0.725262
imagenet_val,repaint,0.652013
imagenet_val,repaint,0.422430
imagenet_val,repaint,0.680818
imagenet_val,repaint,0.341060
imagenet_val,repaint,0.588326
imagenet_val,repaint,0.020090
imagenet_val,repaint,0.656233
imagenet_val,repaint,0.023810
imagenet_val,repaint,0.655945
imagenet_val,repaint,0.303679
imagenet_val,repaint,0.025061
imagenet_val,repaint,0.348224
imagenet_val,repaint,0.318181
imagenet_val,repaint,0.649271
imagenet_val,repaint,0.002725
imagenet_val,repaint,0.494337
imagenet_val,repaint,0.623117
imagenet_val,repaint,0.061685
imagenet_val,repaint,0.041085
imagenet_val,repaint,0.648987
imagenet_val,repaint,0.348400
imagenet_val,repaint,0.016887
imagenet_val,repaint,0.621350
imagenet_val,repaint,0.324931
imagenet_val,repaint,0.037259
imagenet_val,repaint,0.583151
imagenet_val,repaint,0.283446
imagenet_val,repaint,0.570097
imagenet_val,repaint,0.624529
imagenet_val,repaint,0.717863
imagenet_val,repaint,0.341020
imagenet_val,repaint,0.577647
imagenet_val,repaint,0.036168
imagenet_val,repaint,0.304226
imagenet_val,repaint,0.034131
imagenet_val,repaint,0.026697
imagenet_val,repaint,0.624901
imagenet_val,repaint,0.718191
imagenet_val,repaint,0.013612
imagenet_val,repaint,0.909531
imagenet_val,repaint,0.281991
imagenet_val,repaint,0.027605
imagenet_val,repaint,0.282198
imagenet_val,repaint,0.546322
imagenet_val,repaint,0.692747
imagenet_val,repaint,0.324039
imagenet_val,repaint,0.836781
imagenet_val,repaint,0.030592
imagenet_val,repaint,0.328523
imagenet_val,repaint,0.594564
imagenet_val,repaint,0.669169
imagenet_val,repaint,0.577127
imagenet_val,repaint,0.666930
imagenet_val,repaint,0.651027
imagenet_val,repaint,0.033394
imagenet_val,repaint,0.690535
imagenet_val,repaint,0.190029
imagenet_val,repaint,0.343365
imagenet_val,repaint,0.030680
imagenet_val,repaint,0.427351
imagenet_val,repaint,0.497840
imagenet_val,repaint,0.324739
imagenet_val,repaint,0.256070
imagenet_val,repaint,0.308277
imagenet_val,repaint,0.357213
imagenet_val,repaint,0.852664
imagenet_val,repaint,0.713725
imagenet_val,repaint,0.697504
imagenet_val,repaint,0.290874
imagenet_val,repaint,0.038894
imagenet_val,repaint,0.357849
imagenet_val,repaint,0.343633
imagenet_val,repaint,0.685701
imagenet_val,repaint,0.225492
imagenet_val,repaint,0.681644
imagenet_val,repaint,0.414284
imagenet_val,repaint,0.240876
imagenet_val,repaint,0.044469
imagenet_val,repaint,0.031058
imagenet_val,repaint,0.687849
imagenet_val,repaint,0.007721
imagenet_val,repaint,0.564502
imagenet_val,repaint,0.022504
imagenet_val,repaint,0.618793
imagenet_val,repaint,0.352583
imagenet_val,repaint,0.417509
imagenet_val,repaint,0.036479
imagenet_val,repaint,0.523021
imagenet_val,repaint,0.396374
imagenet_val,repaint,0.426147
imagenet_val,repaint,0.018193
imagenet_val,repaint,0.039675
imagenet_val,repaint,0.020911
imagenet_val,repaint,0.374437
imagenet_val,repaint,0.649570
imagenet_val,repaint,0.631134
imagenet_val,repaint,0.323190
imagenet_val,repaint,0.426403
imagenet_val,repaint,0.569060
imagenet_val,rpip,0.583329
imagenet_val,rpip,0.673814
imagenet_val,rpip,0.463575
imagenet_val,rpip,0.727416
imagenet_val,rpip,0.020211
imagenet_val,rpip,0.631661
imagenet_val,rpip,0.597950
imagenet_val,rpip,0.570395
imagenet_val,rpip,0.316110
imagenet_val,rpip,0.030844
imagenet_val,rpip,0.020095
imagenet_val,rpip,0.308507
imagenet_val,rpip,0.032538
imagenet_val,rpip,0.197808
imagenet_val,rpip,0.007251
imagenet_val,rpip,0.621008
imagenet_val,rpip,0.240825
imagenet_val,rpip,0.036674
imagenet_val,rpip,0.370288
imagenet_val,rpip,0.412179
imagenet_val,rpip,0.664202
imagenet_val,rpip,0.014984
imagenet_val,rpip,0.033619
imagenet_val,rpip,0.261373
imagenet_val,rpip,0.020852
imagenet_val,rpip,0.681557
imagenet_val,rpip,0.596973
imagenet_val,rpip,0.015395
imagenet_val,rpip,0.020113
imagenet_val,rpip,0.027284
imagenet_val,rpip,0.581099
imagenet_val,rpip,0.006498
imagenet_val,rpip,0.669259
imagenet_val,rpip,0.650259
imagenet_val,rpip,0.268727
imagenet_val,rpip,0.024636
imagenet_val,rpip,0.874914
imagenet_val,rpip,0.031166
imagenet_val,rpip,0.302383
imagenet_val,rpip,0.215674
imagenet_val,rpip,0.015236
imagenet_val,rpip,0.311597
imagenet_val,rpip,0.018079
imagenet_val,rpip,0.604949
imagenet_val,rpip,0.646563
imagenet_val,rpip,0.013557
imagenet_val,rpip,0.887104
imagenet_val,rpip,0.664662
imagenet_val,rpip,0.026934
imagenet_val,rpip,0.400549
imagenet_val,rpip,0.288614
imagenet_val,rpip,0.720492
imagenet_val,rpip,0.017147
imagenet_val,rpip,0.611168
imagenet_val,rpip,0.481062
imagenet_val,rpip,0.625347
imagenet_val,rpip,0.245269
imagenet_val,rpip,0.199332
imagenet_val,rpip,0.665054
imagenet_val,rpip,0.501455
imagenet_val,rpip,0.260511
imagenet_val,rpip,0.791206
imagenet_val,rpip,0.280616
imagenet_val,rpip,0.792663
imagenet_val,rpip,0.695900
imagenet_val,rpip,0.737341
imagenet_val,rpip,0.672784
imagenet_val,rpip,0.495902
imagenet_val,rpip,0.004332
imagenet_val,rpip,0.622991
imagenet_val,rpip,0.720867
imagenet_val,rpip,0.451509
imagenet_val,rpip,0.643110
imagenet_val,rpip,0.615170
imagenet_val,rpip,0.423701
imagenet_val,rpip,0.667349
imagenet_val,rpip,0.349039
imagenet_val,rpip,0.585347
imagenet_val,rpip,0.419318
imagenet_val,rpip,0.675834
imagenet_val,rpip,0.005895
imagenet_val,rpip,0.681509
imagenet_val,rpip,0.521309
imagenet_val,rpip,0.013736
imagenet_val,rpip,0.736549
imagenet_val,rpip,0.841481
imagenet_val,rpip,0.580835
imagenet_val,rpip,0.555886
imagenet_val,rpip,0.248972
imagenet_val,rpip,0.326508
imagenet_val,rpip,0.644852
imagenet_val,rpip,0.548256
imagenet_val,rpip,0.729742
imagenet_val,rpip,0.030211
imagenet_val,rpip,0.026097
imagenet_val,rpip,0.608766
imagenet_val,rpip,0.303260
imagenet_val,rpip,0.298229
imagenet_val,rpip,0.017639
imagenet_val,rpip,0.526754
imagenet_val,rpip,0.013867
imagenet_val,rpip,0.027615
imagenet_val,rpip,0.468282
imagenet_val,rpip,0.020004
imagenet_val,rpip,0.019379
imagenet_val,rpip,0.024963
imagenet_val,rpip,0.280500
imagenet_val,rpip,0.012933
imagenet_val,rpip,0.020758
imagenet_val,rpip,0.256593
imagenet_val,rpip,0.019669
imagenet_val,rpip,0.271200
imagenet_val,rpip,0.312382
imagenet_val,rpip,0.003978
imagenet_val,rpip,0.310086
imagenet_val,rpip,0.637583
imagenet_val,rpip,0.016383
imagenet_val,rpip,0.018477
imagenet_val,rpip,0.284601
imagenet_val,rpip,0.021058
imagenet_val,rpip,0.553516
imagenet_val,rpip,0.639417
imagenet_val,rpip,0.591429
imagenet_val,rpip,0.689525
imagenet_val,rpip,0.636982
imagenet_val,rpip,0.011606
imagenet_val,rpip,0.029709
imagenet_val,rpip,0.528709
imagenet_val,rpip,0.678295
imagenet_val,rpip,0.342048
imagenet_val,rpip,0.658746
imagenet_val,rpip,0.568448
imagenet_val,rpip,0.627815
imagenet_val,rpip,0.701680
